% Model:              1p44GHz_6mm_bore_mo4.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 23 2026, 03:02
% Dimension:          2
% Nodes:              400
% Expressions:        2
% Description:        Arrow surface
% r                       z                        Hrad                     Haxi
0.0024500000000000004     -0.0018750000000000004   -0.8133744365448147      0.607713932664817
0.0031500000000000005     -0.0018750000000000004   -0.9598944674867526      0.4909509676313321
0.003850000000000001      -0.0018750000000000004   -1.0411745575238651      0.3578279229794715
0.00455                   -0.0018750000000000004   -1.0541614929025227      0.22401189545982525
0.005250000000000001      -0.0018750000000000004   -1.0049175573041025      0.10419928462756865
0.00595                   -0.0018750000000000004   -0.9088167077780801      0.011789114271257901
0.006650000000000001      -0.0018750000000000004   -0.7883688828250787      -0.047193445415407057
0.007350000000000002      -0.0018750000000000004   -0.6647374126780632      -0.077390110468355
0.008050000000000002      -0.0018750000000000004   -0.5501172922913754      -0.08885714344097319
0.00875                   -0.0018750000000000004   -0.4486660203064678      -0.09022682310526038
0.009450000000000002      -0.0018750000000000004   -0.36052488446996434     -0.08691688707847638
0.010150000000000001      -0.0018750000000000004   -0.2843072164425691      -0.08192291444134023
0.010850000000000002      -0.0018750000000000004   -0.2181893159410986      -0.07680002925118107
0.011550000000000001      -0.0018750000000000004   -0.16033281585013875     -0.07231973369445896
0.012250000000000002      -0.0018750000000000004   -0.10903822366518207     -0.06884009371667134
0.012950000000000003      -0.0018750000000000004   -0.06278875938968949     -0.06650441138108037
0.01365                   -0.0018750000000000004   -0.020249821273771774    -0.06534611463090376
3.5000000000000005E-4     -0.0011250000000000001   -0.14467082545838272     1.3619342942692623
0.0010500000000000002     -0.0011250000000000001   -0.43336288366553316     1.325517609243582
0.0017500000000000003     -0.0011250000000000001   -0.7149842999980343      1.2396281608390574
0.0024500000000000004     -0.0011250000000000001   -0.9652288811977977      1.0876678367539008
0.0031500000000000005     -0.0011250000000000001   -1.148565852613262       0.875678879716481
0.003850000000000001      -0.0011250000000000001   -1.2447273555169023      0.6300757913364431
0.00455                   -0.0011250000000000001   -1.249145216896112       0.3808399585109413
0.005250000000000001      -0.0011250000000000001   -1.167459104280686       0.1558645603671473
0.00595                   -0.0011250000000000001   -1.0192560745561239      -0.014135916782213513
0.006650000000000001      -0.0011250000000000001   -0.8457638701367177      -0.11073207875265151
0.007350000000000002      -0.0011250000000000001   -0.6868419452941877      -0.15016060379206864
0.008050000000000002      -0.0011250000000000001   -0.5538037698975085      -0.15977697587954406
0.00875                   -0.0011250000000000001   -0.443937551833334       -0.15607226919191322
0.009450000000000002      -0.0011250000000000001   -0.3526513646996909      -0.1471657971241614
0.010150000000000001      -0.0011250000000000001   -0.2759605958780881      -0.13699788491628678
0.010850000000000002      -0.0011250000000000001   -0.21068223027230826     -0.12747623492833612
0.011550000000000001      -0.0011250000000000001   -0.15427465338554505     -0.11949425741858669
0.012250000000000002      -0.0011250000000000001   -0.10467755142087742     -0.11343227994906369
0.012950000000000003      -0.0011250000000000001   -0.06019467495599714     -0.10941255764313274
0.01365                   -0.0011250000000000001   -0.019400582542948724    -0.1074323111547585
3.5000000000000005E-4     -3.749999999999999E-4    -0.16062283919810655     2.019045919973353
0.0010500000000000002     -3.749999999999999E-4    -0.4906350057852172      1.993244017479551
0.0017500000000000003     -3.749999999999999E-4    -0.8503247205745641      1.916801188489515
0.0024500000000000004     -3.749999999999999E-4    -1.2155134411692412      1.7016519418833158
0.0031500000000000005     -3.749999999999999E-4    -1.4681871980929857      1.3589471726460678
0.003850000000000001      -3.749999999999999E-4    -1.5919872256409975      0.9615089063270456
0.00455                   -3.749999999999999E-4    -1.586711439337148       0.553852176483631
0.005250000000000001      -3.749999999999999E-4    -1.4544244055448166      0.17522922345839723
0.00595                   -3.749999999999999E-4    -1.2000047467550352      -0.11772196878517519
0.006650000000000001      -3.749999999999999E-4    -0.9091093419178985      -0.2337154034478114
0.007350000000000002      -3.749999999999999E-4    -0.6997765497423664      -0.252306941978939
0.008050000000000002      -3.749999999999999E-4    -0.5471626443359208      -0.24437261833362883
0.00875                   -3.749999999999999E-4    -0.4301324372775966      -0.2277902041052714
0.009450000000000002      -3.749999999999999E-4    -0.33723329201291935     -0.20929801463468603
0.010150000000000001      -3.749999999999999E-4    -0.26152695366325884     -0.19188430435242027
0.010850000000000002      -3.749999999999999E-4    -0.19842054073547424     -0.176886519418117
0.011550000000000001      -3.749999999999999E-4    -0.14467417157983073     -0.16485063091378765
0.012250000000000002      -3.749999999999999E-4    -0.0978851468237385      -0.1559315483015215
0.012950000000000003      -3.749999999999999E-4    -0.05619085348144162     -0.15009956043197284
0.01365                   -3.749999999999999E-4    -0.0180952613227876      -0.14724739699838954
3.5000000000000005E-4     3.7500000000000033E-4    -0.16437438158314585     2.7234688012119905
0.0010500000000000002     3.7500000000000033E-4    -0.5059509318440745      2.733163295538569
0.0017500000000000003     3.7500000000000033E-4    -0.8937232798994047      2.7626363144248707
0.0024500000000000004     3.7500000000000033E-4    -1.3105520321293882      2.49383687595425
0.0031500000000000005     3.7500000000000033E-4    -1.5901350539679777      1.9646875893755709
0.003850000000000001      3.7500000000000033E-4    -1.7229611440289645      1.3693262468965517
0.00455                   3.7500000000000033E-4    -1.7099785288836487      0.7530525926228391
0.005250000000000001      3.7500000000000033E-4    -1.5524647464126307      0.16100718760617508
0.00595                   3.7500000000000033E-4    -1.2511856588975603      -0.37841558367070577
0.006650000000000001      3.7500000000000033E-4    -0.9054280373368339      -0.4260334402294596
0.007350000000000002      3.7500000000000033E-4    -0.6770993391845648      -0.37890152242191877
0.008050000000000002      3.7500000000000033E-4    -0.5187298789916331      -0.33865531871519977
0.00875                   3.7500000000000033E-4    -0.40169465367249224     -0.3026712220258242
0.009450000000000002      3.7500000000000033E-4    -0.31144698834136375     -0.2713675925096043
0.010150000000000001      3.7500000000000033E-4    -0.2395516046104171      -0.2450562325352156
0.010850000000000002      3.7500000000000033E-4    -0.18066334024978217     -0.22374357385726257
0.011550000000000001      3.7500000000000033E-4    -0.131168388349161       -0.20724203616237055
0.012250000000000002      3.7500000000000033E-4    -0.08849058156386491     -0.19527662875625862
0.012950000000000003      3.7500000000000033E-4    -0.050706827307669226    -0.18755375173863487
